,User,Week,freq_week
10946,user7393,2021-12,2
10947,user7393,2021-13,7
10948,user7393,2021-14,36
10949,user7393,2021-15,168
10950,user7393,2021-16,18
10951,user7393,2021-17,10
10952,user7393,2021-18,8
10953,user7393,2021-19,20
10954,user7393,2021-20,3
10955,user7393,2021-29,4
10956,user7393,2021-36,1
10957,user7393,2021-37,4
10958,user7393,2021-40,2
10959,user7393,2021-43,1
10960,user7393,2021-44,1
10961,user7393,2021-45,1
10962,user7393,2021-48,6
10963,user7393,2022-02,3
10964,user7393,2022-04,5
10965,user7393,2022-05,5
10966,user7393,2022-06,4
10967,user7393,2022-09,1
10968,user7393,2022-19,1
10969,user7393,2022-48,1
10970,user7395,2021-11,6
10971,user7395,2021-13,7
10972,user7395,2021-14,7
10973,user7395,2021-15,2
10974,user7395,2021-16,7
10975,user7395,2021-17,13
10976,user7395,2021-18,11
10977,user7395,2021-19,2
10978,user7395,2021-20,2
10979,user7395,2021-21,4
10980,user7395,2021-22,3
10981,user7395,2021-28,1
10982,user7395,2021-30,5
10983,user7395,2021-33,1
10984,user7395,2021-34,1
10985,user7395,2022-42,7
10986,user7395,2022-43,28
10987,user7395,2022-44,21
10988,user7395,2022-45,76
10989,user7395,2022-46,36
10990,user7395,2022-47,12
10991,user7395,2022-48,14
10992,user7395,2022-49,3
10993,user7395,2022-50,8
10994,user7395,2022-51,9
10995,user7395,2023-01,13
10996,user7395,2023-02,5
10997,user7395,2023-03,1
10998,user7395,2023-05,1
10999,user7395,2023-06,3
11000,user7398,2021-11,33
11001,user7398,2021-12,24
11002,user7398,2021-13,16
11003,user7398,2021-14,4
11004,user7398,2021-15,27
11005,user7398,2021-16,20
11006,user7398,2021-17,2
11007,user7398,2021-18,2
11008,user7398,2021-19,12
11009,user7398,2021-20,12
11010,user7398,2021-21,11
11011,user7398,2021-22,21
11012,user7398,2021-23,5
11013,user7398,2021-24,2
11014,user7398,2021-25,9
11015,user7398,2021-26,2
11016,user7398,2021-27,1
11017,user7398,2021-28,13
11018,user7398,2021-29,5
11019,user7398,2021-30,14
11020,user7398,2021-31,11
11021,user7398,2021-32,4
11022,user7398,2021-33,1
11023,user7398,2021-34,16
11024,user7398,2021-35,6
11025,user7398,2021-36,5
11026,user7398,2021-37,23
11027,user7398,2021-38,17
11028,user7398,2021-39,47
11029,user7398,2021-40,42
11030,user7398,2021-41,12
11031,user7398,2021-42,122
11032,user7398,2021-43,130
11033,user7398,2021-44,12
11034,user7398,2021-45,31
11035,user7398,2021-46,19
11036,user7398,2021-47,11
11037,user7398,2021-48,22
11038,user7398,2021-49,92
11039,user7398,2021-50,105
11040,user7398,2021-51,64
11041,user7398,2021-52,12
11042,user7398,2022-00,2
11043,user7398,2022-01,34
11044,user7398,2022-02,1
11045,user7398,2022-03,140
11046,user7398,2022-04,67
11047,user7398,2022-05,105
11048,user7398,2022-06,167
11049,user7398,2022-08,14
11050,user7398,2022-09,5
11051,user7398,2022-10,23
11052,user7398,2022-11,88
11053,user7398,2022-12,74
11054,user7398,2022-13,84
11055,user7398,2022-14,71
11056,user7398,2022-15,104
11057,user7398,2022-16,85
11058,user7398,2022-17,40
11059,user7398,2022-18,172
11060,user7398,2022-19,388
11061,user7398,2022-20,114
11062,user7398,2022-21,288
11063,user7398,2022-22,217
11064,user7398,2022-23,196
11065,user7398,2022-24,468
11066,user7398,2022-25,374
11067,user7398,2022-26,243
11068,user7398,2022-27,239
11069,user7398,2022-28,300
11070,user7398,2022-29,237
11071,user7398,2022-30,274
11072,user7398,2022-31,132
11073,user7398,2022-32,415
11074,user7398,2022-33,249
11075,user7398,2022-34,135
11076,user7398,2022-35,167
11077,user7398,2022-36,139
11078,user7398,2022-37,82
11079,user7398,2022-38,66
11080,user7398,2022-39,16
11081,user7398,2022-40,8
11082,user7398,2022-41,13
11083,user7398,2022-42,35
11084,user7398,2022-43,60
11085,user7398,2022-44,27
11086,user7398,2022-45,47
11087,user7398,2022-46,13
11088,user7398,2022-47,3
11089,user7398,2022-48,15
11090,user7398,2022-49,20
11091,user7398,2022-50,3
11092,user7398,2022-51,3
11093,user7398,2022-52,3
11094,user7398,2023-01,3
11095,user7398,2023-03,1
11096,user7398,2023-04,1
11097,user7398,2023-05,18
11098,user7398,2023-06,1
11099,user7398,2023-07,1
11100,user7401,2021-11,63
11101,user7401,2021-12,330
11102,user7401,2021-13,108
11103,user7401,2021-14,33
11104,user7401,2021-15,37
11105,user7401,2021-16,14
11106,user7401,2021-17,2
11107,user7401,2021-18,1
11108,user7401,2021-20,18
11109,user7401,2021-22,3
11110,user7401,2021-24,4
11111,user7401,2021-25,6
11112,user7401,2021-28,3
11113,user7401,2021-31,4
11114,user7401,2021-33,9
11115,user7401,2021-35,3
11116,user7401,2021-41,2
11117,user7401,2021-47,1
11118,user7401,2022-12,6
11119,user7402,2021-11,65
11120,user7402,2021-12,39
11121,user7402,2021-13,18
11122,user7402,2021-14,2
11123,user7402,2021-15,43
11124,user7402,2021-16,4
11125,user7402,2021-17,5
11126,user7402,2021-19,1
11127,user7402,2021-21,4
11128,user7402,2021-22,2
11129,user7402,2021-23,17
11130,user7402,2021-24,5
11131,user7402,2021-25,1
11132,user7402,2021-28,1
11133,user7402,2021-29,3
11134,user7402,2021-30,3
11135,user7402,2021-31,7
11136,user7402,2021-32,7
11137,user7402,2021-33,11
11138,user7402,2021-34,6
11139,user7402,2021-35,1
11140,user7402,2021-39,10
11141,user7402,2021-41,3
11142,user7402,2021-44,8
11143,user7402,2021-46,11
11144,user7402,2021-47,1
11145,user7402,2021-48,2
11146,user7402,2021-49,5
11147,user7402,2021-50,26
11148,user7402,2021-52,1
11149,user7402,2022-01,4
11150,user7402,2022-02,25
11151,user7402,2022-03,4
11152,user7402,2022-04,16
11153,user7402,2022-05,4
11154,user7402,2022-06,20
11155,user7402,2022-07,2
11156,user7402,2022-08,3
11157,user7402,2022-09,5
11158,user7402,2022-10,18
11159,user7402,2022-11,1
11160,user7402,2022-14,6
11161,user7402,2022-15,6
11162,user7402,2022-17,15
11163,user7402,2022-18,5
11164,user7402,2022-19,12
11165,user7402,2022-23,1
11166,user7402,2022-24,2
11167,user7402,2022-39,2
11168,user7404,2021-11,36
11169,user7404,2021-12,2
11170,user7404,2021-13,5
11171,user7404,2021-29,3
11172,user7404,2021-30,1
11173,user7404,2022-17,4
11174,user7404,2022-18,7
11175,user7405,2021-11,99
11176,user7405,2021-12,253
11177,user7405,2021-13,124
11178,user7405,2021-14,141
11179,user7405,2021-15,27
11180,user7405,2021-16,8
11181,user7405,2021-19,4
11182,user7405,2021-20,13
11183,user7405,2021-23,2
11184,user7405,2021-24,1
11185,user7405,2021-25,4
11186,user7405,2021-36,2
11187,user7405,2021-41,2
11188,user7406,2021-11,22
11189,user7406,2021-12,1
11190,user7406,2021-13,2
11191,user7406,2021-17,1
11192,user7406,2021-30,2
11193,user7406,2022-30,36
11194,user7406,2022-31,28
11195,user7406,2022-32,35
11196,user7406,2022-33,50
11197,user7406,2022-34,61
11198,user7406,2022-35,70
11199,user7406,2022-36,108
11200,user7406,2022-37,12
11201,user7406,2022-40,1
11202,user7406,2022-45,2
11203,user7412,2021-11,216
11204,user7412,2021-12,13
11205,user7412,2021-13,34
11206,user7412,2021-14,76
11207,user7412,2021-15,50
11208,user7412,2021-16,36
11209,user7412,2021-17,98
11210,user7412,2021-18,150
11211,user7412,2021-19,174
11212,user7412,2021-20,241
11213,user7412,2021-21,251
11214,user7412,2021-22,244
11215,user7412,2021-23,218
11216,user7412,2021-24,77
11217,user7412,2021-25,275
11218,user7412,2021-26,151
11219,user7412,2021-27,111
11220,user7412,2021-28,21
11221,user7412,2021-29,32
11222,user7412,2021-30,82
11223,user7412,2021-31,85
11224,user7412,2021-32,59
11225,user7412,2021-33,57
11226,user7412,2021-34,42
11227,user7412,2021-35,9
11228,user7412,2021-36,10
11229,user7412,2021-37,21
11230,user7412,2021-38,10
11231,user7412,2021-39,10
11232,user7412,2021-40,11
11233,user7412,2021-41,17
11234,user7412,2021-42,7
11235,user7412,2021-43,7
11236,user7412,2021-44,38
11237,user7412,2021-45,11
11238,user7412,2021-46,5
11239,user7412,2021-47,8
11240,user7412,2021-48,2
11241,user7412,2021-49,4
11242,user7412,2021-50,3
11243,user7412,2021-52,2
11244,user7412,2022-01,5
11245,user7412,2022-02,4
11246,user7412,2022-03,39
11247,user7412,2022-04,27
11248,user7412,2022-05,18
11249,user7412,2022-06,4
11250,user7412,2022-07,8
11251,user7412,2022-08,7
11252,user7412,2022-09,4
11253,user7412,2022-10,4
11254,user7412,2022-11,1
11255,user7412,2022-13,1
11256,user7412,2022-15,2
11257,user7412,2022-18,1
11258,user7412,2022-19,16
11259,user7412,2022-20,5
11260,user7412,2022-21,4
11261,user7412,2022-24,10
11262,user7412,2022-25,3
11263,user7412,2022-26,3
11264,user7412,2022-35,1
11265,user7412,2022-36,1
11266,user7413,2021-11,50
11267,user7413,2021-12,5
11268,user7413,2021-13,69
11269,user7413,2021-14,31
11270,user7413,2021-15,59
11271,user7413,2021-16,22
11272,user7413,2021-17,21
11273,user7413,2021-18,27
11274,user7413,2021-19,32
11275,user7413,2021-20,13
11276,user7413,2021-21,19
11277,user7413,2021-22,2
11278,user7413,2021-23,2
11279,user7413,2021-24,3
11280,user7413,2021-25,10
11281,user7413,2021-26,10
11282,user7413,2021-27,35
11283,user7413,2021-28,7
11284,user7413,2021-29,5
11285,user7413,2021-30,6
11286,user7413,2021-31,8
11287,user7413,2021-32,33
11288,user7413,2021-33,1
11289,user7413,2021-34,7
11290,user7413,2021-35,3
11291,user7413,2021-36,4
11292,user7413,2021-37,3
11293,user7413,2021-38,5
11294,user7413,2021-39,5
11295,user7413,2021-40,37
11296,user7413,2021-41,14
11297,user7413,2021-43,32
11298,user7413,2021-44,4
11299,user7413,2021-45,1
11300,user7413,2021-46,12
11301,user7413,2021-47,25
11302,user7413,2021-48,16
11303,user7413,2021-49,7
11304,user7413,2021-50,2
11305,user7413,2022-00,1
11306,user7413,2022-01,14
11307,user7413,2022-03,5
11308,user7413,2022-06,1
11309,user7413,2022-23,1
11310,user7413,2022-24,2
11311,user7413,2022-26,1
11312,user7413,2022-28,1
11313,user7413,2022-30,3
11314,user7413,2022-39,1
11315,user7413,2022-45,2
11316,user7414,2021-11,21
11317,user7414,2021-14,1
11318,user7414,2021-15,15
11319,user7414,2021-16,99
11320,user7414,2021-17,216
11321,user7414,2021-18,17
11322,user7414,2021-19,2
11323,user7414,2021-20,40
11324,user7414,2021-22,7
11325,user7415,2021-11,55
11326,user7415,2021-12,22
11327,user7415,2021-13,32
11328,user7415,2021-14,19
11329,user7415,2021-15,42
11330,user7415,2021-16,53
11331,user7415,2021-17,15
11332,user7415,2021-18,14
11333,user7415,2021-19,8
11334,user7415,2021-20,4
11335,user7415,2021-21,13
11336,user7415,2021-22,8
11337,user7415,2021-23,9
11338,user7415,2021-24,16
11339,user7415,2021-25,19
11340,user7415,2021-26,7
11341,user7415,2021-27,27
11342,user7415,2021-28,11
11343,user7415,2021-29,4
11344,user7415,2021-30,9
11345,user7415,2021-31,2
11346,user7415,2021-32,37
11347,user7415,2021-33,19
11348,user7415,2021-34,110
11349,user7415,2021-35,50
11350,user7415,2021-36,47
11351,user7415,2021-37,21
11352,user7416,2021-11,6
11353,user7416,2021-13,3
11354,user7416,2021-14,1
11355,user7416,2021-15,28
11356,user7416,2021-16,45
11357,user7416,2021-17,2
11358,user7417,2021-11,20
11359,user7417,2021-12,17
11360,user7417,2021-13,7
11361,user7417,2021-14,33
11362,user7417,2021-15,53
11363,user7417,2021-16,47
11364,user7417,2021-17,31
11365,user7417,2021-18,104
11366,user7417,2021-19,88
11367,user7417,2021-20,11
11368,user7417,2021-21,25
11369,user7417,2021-22,14
11370,user7417,2021-23,46
11371,user7417,2021-24,25
11372,user7417,2021-25,23
11373,user7417,2021-26,14
11374,user7417,2021-27,8
11375,user7417,2021-28,11
11376,user7417,2021-30,16
11377,user7417,2021-31,5
11378,user7417,2021-32,13
11379,user7417,2021-33,29
11380,user7417,2021-34,4
11381,user7417,2021-35,22
11382,user7417,2021-36,3
11383,user7417,2021-37,8
11384,user7417,2021-38,3
11385,user7417,2021-39,4
11386,user7417,2021-40,4
11387,user7417,2021-41,3
11388,user7417,2021-42,10
11389,user7417,2021-43,2
11390,user7417,2021-44,3
11391,user7417,2021-49,1
11392,user7417,2022-01,2
11393,user7417,2022-02,8
11394,user7417,2022-03,3
11395,user7417,2022-07,3
11396,user7417,2022-10,2
11397,user7417,2022-11,5
11398,user7417,2022-12,17
11399,user7417,2022-13,81
11400,user7417,2022-14,30
11401,user7417,2022-15,13
11402,user7417,2022-16,13
11403,user7417,2022-17,24
11404,user7417,2022-18,16
11405,user7417,2022-19,66
11406,user7417,2022-20,14
11407,user7417,2022-21,1
11408,user7417,2022-32,2
11409,user7417,2022-33,6
11410,user7417,2022-34,3
11411,user7417,2022-35,1
11412,user7417,2022-36,11
11413,user7417,2022-40,1
11414,user7417,2022-45,1
11415,user7419,2021-11,11
11416,user7419,2021-12,35
11417,user7419,2021-13,14
11418,user7419,2021-14,9
11419,user7419,2021-15,15
11420,user7419,2021-16,9
11421,user7419,2021-17,1
11422,user7419,2021-19,5
11423,user7419,2021-20,9
11424,user7419,2021-21,2
11425,user7419,2021-23,2
11426,user7419,2021-25,2
11427,user7419,2022-04,1
11428,user7419,2022-06,2
11429,user7419,2022-08,8
11430,user7419,2022-09,6
11431,user7419,2022-10,94
11432,user7419,2022-11,24
11433,user7419,2022-13,10
11434,user7419,2022-14,39
11435,user7419,2022-15,23
11436,user7419,2022-17,9
11437,user7419,2022-18,22
11438,user7419,2022-19,33
11439,user7419,2022-21,4
11440,user7419,2022-22,25
11441,user7419,2022-23,31
11442,user7419,2022-24,5
11443,user7419,2022-25,8
11444,user7419,2022-26,1
11445,user7419,2022-27,8
11446,user7419,2022-28,12
11447,user7419,2022-29,7
11448,user7419,2022-30,6
11449,user7419,2022-31,3
11450,user7419,2022-32,4
11451,user7419,2022-33,6
11452,user7419,2022-34,2
11453,user7419,2022-36,2
11454,user7419,2022-45,1
11455,user7419,2023-03,2
11456,user7419,2023-04,2
11457,user7420,2021-11,20
11458,user7420,2021-12,6
11459,user7420,2021-13,3
11460,user7420,2021-14,10
11461,user7420,2021-15,18
11462,user7420,2021-16,28
11463,user7420,2021-17,31
11464,user7420,2021-18,9
11465,user7420,2021-19,11
11466,user7420,2021-20,20
11467,user7420,2021-21,7
11468,user7420,2021-22,6
11469,user7420,2021-23,5
11470,user7420,2021-25,1
11471,user7420,2021-26,25
11472,user7420,2021-27,34
11473,user7420,2021-28,9
11474,user7420,2021-29,2
11475,user7420,2021-30,1
11476,user7420,2021-31,2
11477,user7420,2021-32,2
11478,user7420,2021-33,4
11479,user7420,2021-34,2
11480,user7420,2021-35,3
11481,user7420,2021-37,1
11482,user7420,2021-38,2
11483,user7420,2021-40,2
11484,user7420,2021-43,3
11485,user7420,2021-44,1
11486,user7420,2021-45,6
11487,user7420,2021-47,8
11488,user7420,2021-48,10
11489,user7420,2021-50,4
11490,user7420,2021-51,6
11491,user7420,2021-52,6
11492,user7420,2022-02,16
11493,user7420,2022-03,4
11494,user7420,2022-04,1
11495,user7420,2022-05,6
11496,user7420,2022-06,4
11497,user7420,2022-07,3
11498,user7420,2022-08,1
11499,user7420,2022-10,2
11500,user7420,2022-14,2
11501,user7420,2022-18,11
11502,user7420,2022-19,5
11503,user7420,2022-20,2
11504,user7420,2022-21,2
11505,user7420,2022-24,1
11506,user7420,2022-25,1
11507,user7420,2022-33,1
11508,user7420,2022-44,5
11509,user7420,2022-45,49
11510,user7421,2021-11,148
11511,user7421,2021-12,200
11512,user7421,2021-13,43
11513,user7421,2021-14,31
11514,user7421,2021-15,49
11515,user7421,2021-16,81
11516,user7421,2021-17,22
11517,user7421,2021-18,8
11518,user7421,2021-19,1
11519,user7421,2021-20,26
11520,user7421,2021-21,22
11521,user7421,2021-22,3
11522,user7421,2021-23,1
11523,user7421,2021-25,31
11524,user7421,2021-26,73
11525,user7421,2021-27,5
11526,user7421,2021-28,25
11527,user7421,2021-29,47
11528,user7421,2021-30,18
11529,user7421,2021-31,3
11530,user7421,2021-32,64
11531,user7421,2021-33,31
11532,user7421,2021-37,30
11533,user7421,2021-38,57
11534,user7421,2021-39,2
11535,user7421,2021-40,58
11536,user7421,2021-41,37
11537,user7421,2021-42,89
11538,user7421,2021-43,84
11539,user7421,2021-44,40
11540,user7421,2021-45,64
11541,user7421,2021-46,89
11542,user7421,2021-47,8
11543,user7421,2021-48,67
11544,user7421,2021-49,32
11545,user7421,2021-50,1
11546,user7421,2021-51,30
11547,user7421,2021-52,90
11548,user7421,2022-00,1
11549,user7421,2022-01,316
11550,user7421,2022-02,37
11551,user7421,2022-07,10
11552,user7421,2022-08,11
11553,user7421,2022-10,1
11554,user7421,2022-12,78
11555,user7421,2022-13,61
11556,user7421,2022-14,10
11557,user7421,2022-16,44
11558,user7421,2022-17,12
11559,user7421,2022-18,15
11560,user7421,2022-19,20
11561,user7421,2022-20,2
11562,user7421,2022-22,57
11563,user7421,2022-23,36
11564,user7421,2022-24,23
11565,user7421,2022-25,20
11566,user7421,2022-26,12
11567,user7421,2022-27,25
11568,user7421,2022-31,56
11569,user7421,2022-32,30
11570,user7421,2022-33,62
11571,user7421,2022-34,21
11572,user7421,2022-35,16
11573,user7421,2022-36,5
11574,user7421,2022-37,55
11575,user7421,2022-38,74
11576,user7421,2022-39,9
11577,user7421,2022-40,14
11578,user7421,2022-41,41
11579,user7421,2022-42,41
11580,user7421,2022-43,2
11581,user7421,2022-46,17
11582,user7421,2022-48,9
11583,user7421,2022-49,3
11584,user7421,2022-50,3
11585,user7421,2022-51,6
11586,user7421,2023-01,1
11587,user7421,2023-05,4
11588,user7422,2021-11,50
11589,user7422,2021-12,22
11590,user7422,2021-13,3
11591,user7422,2021-14,1
11592,user7422,2021-15,2
11593,user7422,2021-16,10
11594,user7423,2021-11,5
11595,user7423,2021-12,1
11596,user7423,2021-14,2
11597,user7423,2021-15,1
11598,user7423,2021-16,12
11599,user7423,2021-17,3
11600,user7423,2021-19,2
11601,user7423,2021-20,1
11602,user7423,2021-21,1
11603,user7423,2021-22,2
11604,user7423,2022-03,1
11605,user7423,2022-11,1
11606,user7423,2022-12,7
11607,user7423,2022-24,1
11608,user7423,2022-32,20
11609,user7423,2022-33,1
11610,user7423,2022-34,2
11611,user7423,2022-35,1
11612,user7423,2022-36,6
11613,user7423,2022-37,2
11614,user7423,2022-39,1
11615,user7424,2021-11,33
11616,user7424,2021-21,34
11617,user7424,2021-22,62
11618,user7424,2021-23,48
11619,user7424,2021-24,28
11620,user7424,2021-25,100
11621,user7424,2021-26,96
11622,user7424,2021-27,88
11623,user7424,2021-28,33
11624,user7424,2021-29,15
11625,user7424,2021-30,18
11626,user7424,2021-31,11
11627,user7424,2021-32,36
11628,user7424,2021-33,24
11629,user7424,2021-34,10
11630,user7424,2021-35,14
11631,user7424,2021-36,13
11632,user7424,2021-37,5
11633,user7424,2021-38,13
11634,user7424,2021-39,6
11635,user7424,2021-40,22
11636,user7424,2021-41,1
11637,user7424,2021-42,1
11638,user7424,2021-43,6
11639,user7424,2021-44,6
11640,user7424,2021-45,26
11641,user7424,2021-46,24
11642,user7424,2021-47,22
11643,user7424,2021-48,12
11644,user7424,2021-49,14
11645,user7424,2021-50,12
11646,user7424,2021-51,3
11647,user7424,2021-52,14
11648,user7424,2022-01,5
11649,user7424,2022-02,4
11650,user7424,2022-03,13
11651,user7424,2022-04,6
11652,user7424,2022-06,2
11653,user7424,2022-08,5
11654,user7424,2022-10,2
11655,user7424,2022-11,5
11656,user7424,2022-13,1
11657,user7424,2022-14,4
11658,user7424,2022-15,55
11659,user7424,2022-16,14
11660,user7424,2022-17,157
11661,user7424,2022-18,66
11662,user7424,2022-19,55
11663,user7425,2021-11,162
11664,user7425,2021-12,123
11665,user7425,2021-13,95
11666,user7425,2021-14,56
11667,user7425,2021-15,207
11668,user7425,2021-16,228
11669,user7425,2021-17,260
11670,user7425,2021-18,31
11671,user7425,2021-19,21
11672,user7425,2021-20,60
11673,user7425,2021-21,2
11674,user7425,2021-23,6
11675,user7425,2021-24,4
11676,user7425,2021-25,1
11677,user7425,2021-26,4
11678,user7425,2021-27,2
11679,user7425,2021-28,2
11680,user7425,2021-30,4
11681,user7425,2021-32,8
11682,user7425,2021-35,1
11683,user7425,2021-36,1
11684,user7425,2021-37,2
11685,user7425,2021-38,2
11686,user7425,2021-39,3
11687,user7425,2021-41,4
11688,user7425,2021-43,1
11689,user7425,2021-47,1
11690,user7425,2021-48,4
11691,user7425,2021-51,1
11692,user7425,2022-01,3
11693,user7425,2022-02,6
11694,user7425,2022-03,2
11695,user7425,2022-07,7
11696,user7425,2022-08,1
11697,user7425,2022-09,1
11698,user7425,2022-10,7
11699,user7425,2022-11,27
11700,user7425,2022-12,25
11701,user7425,2022-13,11
11702,user7425,2022-14,2
11703,user7425,2022-15,5
11704,user7425,2022-16,44
11705,user7425,2022-17,39
11706,user7425,2022-18,18
11707,user7425,2022-19,19
11708,user7425,2022-20,1
11709,user7425,2022-27,15
11710,user7425,2022-28,1
11711,user7425,2022-30,1
11712,user7425,2022-33,1
11713,user7425,2022-37,2
11714,user7425,2022-40,16
11715,user7425,2022-43,7
11716,user7425,2022-44,1
11717,user7425,2022-45,1
11718,user7425,2022-50,2
11719,user7425,2022-51,2
11720,user7425,2023-04,2
11721,user7425,2023-05,1
11722,user7428,2021-11,96
11723,user7428,2021-12,125
11724,user7428,2021-13,103
11725,user7428,2021-14,101
11726,user7428,2021-15,108
11727,user7428,2021-16,200
11728,user7428,2021-17,204
11729,user7428,2021-18,174
11730,user7428,2021-19,127
11731,user7428,2021-20,118
11732,user7428,2021-21,81
11733,user7428,2021-22,62
11734,user7428,2021-23,72
11735,user7428,2021-24,41
11736,user7428,2021-25,30
11737,user7428,2021-26,52
11738,user7428,2021-27,18
11739,user7428,2021-28,29
11740,user7428,2021-29,21
11741,user7428,2021-30,14
11742,user7428,2021-31,7
11743,user7428,2021-32,12
11744,user7428,2021-34,5
11745,user7428,2021-35,11
11746,user7428,2021-36,5
11747,user7428,2021-37,3
11748,user7428,2021-38,39
11749,user7428,2021-39,11
11750,user7428,2021-40,15
11751,user7428,2021-41,30
11752,user7428,2021-42,30
11753,user7428,2021-43,11
11754,user7428,2021-44,9
11755,user7428,2021-45,16
11756,user7428,2021-46,35
11757,user7428,2021-47,11
11758,user7428,2021-48,4
11759,user7428,2021-49,8
11760,user7428,2021-50,4
11761,user7428,2021-51,6
11762,user7428,2022-01,2
11763,user7428,2022-04,1
11764,user7428,2022-06,1
11765,user7428,2022-07,4
11766,user7428,2022-08,5
11767,user7428,2022-09,10
11768,user7428,2022-10,1
11769,user7428,2022-11,7
11770,user7428,2022-12,1
11771,user7428,2022-13,13
11772,user7428,2022-14,7
11773,user7428,2022-15,11
11774,user7428,2022-16,6
11775,user7428,2022-17,11
11776,user7428,2022-18,5
11777,user7428,2022-19,8
11778,user7428,2022-20,1
11779,user7428,2022-31,4
11780,user7428,2022-35,2
11781,user7428,2022-36,1
11782,user7428,2022-37,1
11783,user7428,2022-38,2
11784,user7428,2022-39,3
11785,user7428,2022-40,2
11786,user7428,2022-41,2
11787,user7428,2022-42,1
11788,user7428,2022-43,4
11789,user7428,2022-44,7
11790,user7428,2022-45,4
11791,user7428,2022-47,1
11792,user7428,2022-48,5
11793,user7428,2023-01,1
11794,user7428,2023-02,4
11795,user7428,2023-04,2
11796,user7428,2023-05,2
11797,user7429,2021-11,44
11798,user7429,2021-12,27
11799,user7429,2021-13,26
11800,user7429,2021-14,3
11801,user7429,2021-15,28
11802,user7429,2021-16,56
11803,user7429,2021-17,154
11804,user7429,2021-18,129
11805,user7429,2021-19,34
11806,user7429,2021-20,4
11807,user7429,2021-30,1
11808,user7429,2021-31,34
11809,user7432,2021-11,110
11810,user7432,2021-12,80
11811,user7432,2021-13,110
11812,user7432,2021-14,4
11813,user7432,2021-15,49
11814,user7432,2021-16,51
11815,user7432,2021-17,73
11816,user7432,2021-18,56
11817,user7432,2021-19,3
11818,user7432,2021-20,13
11819,user7433,2021-11,33
11820,user7433,2021-12,47
11821,user7433,2021-13,1
11822,user7433,2021-14,2
11823,user7433,2021-42,1
11824,user7433,2021-46,6
11825,user7435,2021-11,67
11826,user7435,2021-12,120
11827,user7435,2021-13,39
11828,user7435,2021-14,5
11829,user7435,2021-15,12
11830,user7435,2021-16,7
11831,user7435,2021-17,15
11832,user7435,2021-18,9
11833,user7435,2021-19,8
11834,user7435,2021-20,16
11835,user7435,2021-21,2
11836,user7435,2021-22,1
11837,user7435,2021-44,3
11838,user7435,2021-45,3
11839,user7435,2021-46,5
11840,user7435,2021-48,4
11841,user7435,2021-49,2
11842,user7435,2021-52,1
11843,user7435,2022-25,23
11844,user7435,2022-26,11
11845,user7435,2022-27,3
11846,user7435,2022-28,3
11847,user7435,2022-29,1
11848,user7435,2022-35,2
11849,user7435,2022-36,5
11850,user7435,2022-49,3
11851,user7436,2021-11,13
11852,user7436,2021-12,4
11853,user7436,2021-13,7
11854,user7436,2021-14,3
11855,user7436,2021-16,3
11856,user7436,2021-34,1
11857,user7436,2021-40,1
11858,user7436,2021-50,1
11859,user7436,2022-01,1
11860,user7436,2022-04,5
11861,user7436,2022-05,5
11862,user7436,2022-06,1
11863,user7436,2022-09,5
11864,user7436,2022-10,14
11865,user7436,2022-11,7
11866,user7436,2022-19,1
11867,user7436,2022-20,5
11868,user7436,2022-21,2
11869,user7436,2022-22,1
11870,user7436,2022-23,4
11871,user7436,2022-24,6
11872,user7436,2022-25,6
11873,user7436,2022-26,6
11874,user7436,2022-27,2
11875,user7436,2022-28,1
11876,user7436,2022-29,8
11877,user7436,2022-30,14
11878,user7436,2022-31,7
11879,user7436,2022-32,3
11880,user7436,2022-33,2
11881,user7436,2022-34,10
11882,user7436,2022-35,5
11883,user7436,2022-36,4
11884,user7436,2022-37,7
11885,user7436,2022-38,4
11886,user7436,2022-39,1
11887,user7436,2022-40,9
11888,user7436,2022-41,2
11889,user7436,2022-42,1
11890,user7436,2022-43,6
11891,user7436,2022-44,14
11892,user7436,2022-45,29
11893,user7436,2022-46,42
11894,user7436,2022-47,21
11895,user7436,2022-48,6
11896,user7436,2022-49,11
11897,user7436,2022-50,10
11898,user7436,2022-51,7
11899,user7436,2022-52,2
11900,user7436,2023-01,15
11901,user7436,2023-02,18
11902,user7436,2023-03,1
11903,user7436,2023-04,4
11904,user7436,2023-05,9
11905,user7436,2023-06,4
11906,user7438,2021-11,68
11907,user7438,2021-12,29
11908,user7438,2021-13,47
11909,user7438,2021-14,20
11910,user7438,2021-15,6
11911,user7438,2021-16,3
11912,user7438,2021-17,14
11913,user7438,2021-18,14
11914,user7438,2021-19,7
11915,user7438,2021-20,4
11916,user7438,2021-23,100
11917,user7438,2021-24,3
11918,user7438,2021-27,8
11919,user7438,2021-28,3
11920,user7438,2021-30,3
11921,user7438,2021-34,9
11922,user7438,2021-36,3
11923,user7438,2021-37,29
11924,user7438,2021-38,23
11925,user7438,2021-39,7
11926,user7438,2021-40,7
11927,user7438,2021-41,17
11928,user7438,2021-42,10
11929,user7438,2021-43,3
11930,user7438,2021-44,3
11931,user7438,2021-45,1
11932,user7438,2021-46,11
11933,user7438,2021-47,4
11934,user7438,2021-48,2
11935,user7438,2021-50,1
11936,user7438,2021-51,8
11937,user7438,2021-52,35
11938,user7438,2022-00,6
11939,user7438,2022-01,17
11940,user7438,2022-03,10
11941,user7438,2022-04,10
11942,user7438,2022-05,9
11943,user7438,2022-06,6
11944,user7438,2022-07,2
