,User,Week,freq_week
2065,user18437,2023-09,2
2066,user18449,2023-02,1
2067,user18449,2023-03,2
2068,user18449,2023-05,1
2069,user18449,2023-06,5
2070,user18449,2023-07,14
2071,user18449,2023-08,3
2072,user18449,2023-09,2
2073,user18451,2023-02,11
2074,user18451,2023-03,1
2075,user18451,2023-05,3
2076,user18451,2023-06,1
2077,user18451,2023-08,9
2078,user18491,2023-02,7
2079,user18491,2023-03,1
2080,user18491,2023-05,1
2081,user18491,2023-07,6
2082,user18491,2023-08,1
2083,user18491,2023-09,9
2084,user18495,2023-03,19
2085,user18495,2023-05,6
2086,user18499,2023-02,2
2087,user18499,2023-03,40
2088,user18499,2023-05,2
2089,user18499,2023-06,8
2090,user18499,2023-07,16
2091,user18499,2023-08,1
2092,user18499,2023-09,5
2093,user18548,2023-03,5
2094,user18548,2023-05,9
2095,user18548,2023-07,9
2096,user18548,2023-08,5
2097,user18548,2023-09,1
2098,user18556,2022-44,17
2099,user18556,2023-02,3
2100,user18556,2023-05,5
2101,user18556,2023-06,1
2102,user18556,2023-08,1
2103,user18562,2023-05,5
2104,user18562,2023-06,1
2105,user18562,2023-07,11
2106,user18562,2023-08,7
2107,user18570,2023-02,11
2108,user18570,2023-03,11
2109,user18570,2023-05,4
2110,user18570,2023-07,49
2111,user18570,2023-08,6
2112,user18570,2023-09,8
2113,user18570,2023-10,11
2114,user18571,2023-03,4
2115,user18571,2023-05,5
2116,user18571,2023-07,7
2117,user18571,2023-09,8
2118,user18630,2023-02,9
2119,user18630,2023-03,7
2120,user18630,2023-05,1
2121,user18630,2023-08,6
2122,user18638,2023-05,4
2123,user18638,2023-06,25
2124,user18638,2023-07,22
2125,user18638,2023-08,21
2126,user18638,2023-09,104
2127,user18639,2023-02,3
2128,user18639,2023-03,2
2129,user18639,2023-05,9
2130,user18639,2023-06,1
2131,user18639,2023-07,6
2132,user18639,2023-08,5
2133,user18642,2022-44,23
2134,user18642,2023-03,42
2135,user18642,2023-05,125
2136,user18671,2023-02,90
2137,user18671,2023-03,2
2138,user18671,2023-05,9
2139,user18671,2023-06,6
2140,user18671,2023-07,25
2141,user18671,2023-08,13
2142,user18671,2023-09,7
2143,user18672,2023-02,1
2144,user18672,2023-03,5
2145,user18672,2023-05,1
2146,user18672,2023-06,3
2147,user18672,2023-07,9
2148,user18672,2023-08,3
2149,user18672,2023-09,7
2150,user18683,2023-03,2
2151,user18683,2023-08,16
2152,user18683,2023-09,11
2153,user18687,2023-02,2
2154,user18687,2023-03,9
2155,user18687,2023-05,5
2156,user18687,2023-06,1
2157,user18687,2023-07,1
2158,user18687,2023-08,4
2159,user18687,2023-09,3
2160,user18688,2022-44,7
2161,user18688,2023-03,4
2162,user18688,2023-05,6
2163,user18688,2023-06,1
2164,user18688,2023-07,1
2165,user18688,2023-08,3
2166,user18688,2023-09,1
2167,user18689,2023-02,3
2168,user18689,2023-03,23
2169,user18693,2023-03,278
2170,user18693,2023-05,158
2171,user18693,2023-08,115
2172,user18695,2023-02,1
2173,user18695,2023-03,83
2174,user18695,2023-08,10
2175,user18701,2023-03,183
2176,user18701,2023-05,77
2177,user18701,2023-08,50
2178,user18702,2022-44,57
2179,user18702,2023-02,4
2180,user18702,2023-03,188
2181,user18702,2023-05,2
2182,user18703,2023-03,26
2183,user18703,2023-05,3
2184,user18708,2022-44,17
2185,user18708,2023-03,152
2186,user18708,2023-05,71
2187,user18708,2023-06,1
2188,user18708,2023-07,1
2189,user18708,2023-08,114
2190,user18708,2023-09,8
2191,user18709,2023-03,334
2192,user18713,2022-44,20
2193,user18713,2023-03,3
2194,user18719,2023-03,49
2195,user18719,2023-05,8
2196,user18719,2023-08,6
2197,user18719,2023-09,2
2198,user18721,2022-44,7
2199,user18721,2023-02,5
2200,user18721,2023-03,9
2201,user18721,2023-06,1
2202,user18721,2023-07,23
2203,user18721,2023-09,23
2204,user18723,2023-03,116
2205,user18723,2023-05,124
2206,user18730,2023-03,71
2207,user18730,2023-08,1
2208,user18731,2022-44,80
2209,user18731,2023-03,32
2210,user18734,2023-03,29
2211,user18740,2022-44,14
2212,user18740,2023-03,12
2213,user18747,2022-44,83
2214,user18747,2023-03,7
2215,user18750,2023-03,119
2216,user18750,2023-05,136
2217,user18750,2023-08,12
2218,user18750,2023-09,30
2219,user18753,2023-03,23
2220,user18759,2023-02,2
2221,user18759,2023-03,124
2222,user18759,2023-06,4
2223,user18759,2023-09,1
2224,user18761,2022-44,3
2225,user18761,2023-03,9
2226,user18761,2023-05,7
2227,user18761,2023-07,10
2228,user18761,2023-08,41
2229,user18761,2023-09,8
2230,user18761,2023-10,29
2231,user18775,2023-03,24
2232,user18775,2023-09,3
2233,user18780,2023-02,46
2234,user18780,2023-03,104
2235,user18780,2023-05,4
2236,user18792,2022-44,69
2237,user18792,2023-03,118
2238,user18792,2023-05,55
2239,user18799,2023-03,6
2240,user18799,2023-05,23
2241,user18800,2022-44,15
2242,user18800,2023-03,56
2243,user18802,2022-44,15
2244,user18802,2023-03,2
2245,user18802,2023-05,5
2246,user18802,2023-08,1
2247,user18809,2023-03,24
2248,user18812,2022-44,52
2249,user18812,2023-03,2
2250,user18812,2023-08,14
2251,user18828,2022-44,10
2252,user18828,2023-03,5
2253,user18828,2023-05,8
2254,user18828,2023-07,1
2255,user18828,2023-08,1
2256,user18830,2023-03,32
2257,user18830,2023-05,64
2258,user18831,2023-03,7
2259,user18831,2023-05,12
2260,user18831,2023-08,10
2261,user18843,2022-44,15
2262,user18843,2023-03,51
2263,user18843,2023-05,46
2264,user18843,2023-09,19
2265,user18847,2023-03,16
2266,user18847,2023-09,9
2267,user18861,2023-03,22
2268,user18861,2023-08,1
2269,user18872,2023-03,16
2270,user18872,2023-05,46
2271,user18872,2023-08,22
2272,user18885,2023-02,4
2273,user18885,2023-03,4
2274,user18885,2023-05,4
2275,user18885,2023-07,4
2276,user18885,2023-08,7
2277,user18888,2023-03,18
2278,user18888,2023-05,7
2279,user18891,2023-03,129
2280,user18891,2023-05,3
2281,user18891,2023-06,1
2282,user18891,2023-07,1
2283,user18895,2023-03,9
2284,user18895,2023-05,2
2285,user18895,2023-08,15
2286,user18898,2022-44,22
2287,user18898,2023-03,4
2288,user18900,2023-03,7
2289,user18900,2023-05,16
2290,user18902,2023-03,3
2291,user18902,2023-05,18
2292,user18902,2023-08,3
2293,user18909,2022-44,169
2294,user18909,2023-03,332
2295,user18909,2023-05,264
2296,user18909,2023-08,175
2297,user18909,2023-09,1
2298,user18936,2023-03,11
2299,user18936,2023-08,9
2300,user18936,2023-09,3
2301,user18941,2023-03,122
2302,user18941,2023-05,21
2303,user18941,2023-08,5
2304,user18944,2022-44,2
2305,user18944,2023-02,1
2306,user18944,2023-03,140
2307,user18944,2023-05,7
2308,user18944,2023-08,27
2309,user18953,2023-03,7
2310,user18953,2023-05,11
2311,user18953,2023-08,5
2312,user18960,2022-44,2
2313,user18960,2023-03,5
2314,user18960,2023-05,58
2315,user18960,2023-08,1
2316,user18966,2023-03,27
2317,user18971,2022-44,123
2318,user18971,2023-03,27
2319,user18971,2023-05,45
2320,user19021,2023-02,25
2321,user19021,2023-03,4
2322,user19025,2023-03,14
2323,user19025,2023-05,1
2324,user19025,2023-08,9
2325,user19033,2023-03,3
2326,user19033,2023-05,20
2327,user19052,2023-03,1
2328,user19052,2023-05,21
2329,user19052,2023-08,2
2330,user19067,2022-44,19
2331,user19067,2023-03,3
2332,user19067,2023-08,1
2333,user19070,2023-02,23
2334,user19070,2023-03,4
2335,user19070,2023-09,1
2336,user19089,2022-44,14
2337,user19089,2023-03,28
2338,user19089,2023-05,15
2339,user19089,2023-08,21
2340,user19116,2022-44,66
2341,user19116,2023-03,29
2342,user19116,2023-05,7
2343,user19116,2023-08,2
2344,user19131,2022-44,10
2345,user19131,2023-03,16
2346,user19145,2022-44,8
2347,user19145,2023-03,13
2348,user19145,2023-08,3
2349,user19152,2023-03,12
2350,user19152,2023-05,8
2351,user19152,2023-08,6
2352,user19157,2022-44,20
2353,user19157,2023-03,2
2354,user19157,2023-08,2
2355,user19157,2023-10,3
2356,user19173,2023-02,1
2357,user19173,2023-03,22
2358,user19183,2022-44,7
2359,user19183,2023-03,9
2360,user19183,2023-05,1
2361,user19183,2023-08,7
2362,user19205,2022-44,4
2363,user19205,2023-03,1
2364,user19205,2023-05,4
2365,user19205,2023-08,14
2366,user19224,2022-44,4
2367,user19224,2023-03,20
2368,user19224,2023-05,14
2369,user19224,2023-08,27
2370,user19233,2022-44,4
2371,user19233,2023-03,20
2372,user19253,2023-03,23
2373,user19263,2023-03,48
2374,user19263,2023-07,9
2375,user19263,2023-08,12
2376,user19265,2022-44,3
2377,user19265,2023-02,1
2378,user19265,2023-03,20
2379,user19265,2023-05,1
2380,user19265,2023-08,1
2381,user19284,2022-44,6
2382,user19284,2023-03,68
2383,user19284,2023-05,109
2384,user19362,2023-02,16
2385,user19362,2023-07,2
2386,user19362,2023-09,7
2387,user19370,2023-02,9
2388,user19370,2023-03,10
2389,user19370,2023-06,2
2390,user19370,2023-09,2
2391,user19372,2023-02,12
2392,user19372,2023-03,14
2393,user19372,2023-06,1
2394,user19381,2023-02,10
2395,user19381,2023-06,1
2396,user19381,2023-07,8
2397,user19381,2023-08,5
2398,user19381,2023-09,2
2399,user19383,2023-02,1
2400,user19383,2023-03,1
2401,user19383,2023-07,6
2402,user19383,2023-08,7
2403,user19383,2023-09,9
2404,user19387,2023-02,10
2405,user19387,2023-03,9
2406,user19387,2023-06,1
2407,user19387,2023-07,5
2408,user19387,2023-09,2
2409,user19398,2023-02,14
2410,user19398,2023-07,2
2411,user19398,2023-08,6
2412,user19398,2023-09,5
2413,user19404,2023-02,7
2414,user19404,2023-07,1
2415,user19404,2023-08,7
2416,user19404,2023-09,12
2417,user19404,2023-10,1
2418,user19424,2023-02,4
2419,user19424,2023-03,1
2420,user19424,2023-07,12
2421,user19424,2023-08,1
2422,user19424,2023-09,8
2423,user19444,2022-44,4
2424,user19444,2023-02,6
2425,user19444,2023-08,36
2426,user19444,2023-09,20
2427,user19487,2023-02,9
2428,user19487,2023-06,3
2429,user19487,2023-07,6
2430,user19487,2023-08,2
2431,user19487,2023-09,4
2432,user19615,2023-02,13
2433,user19615,2023-07,8
2434,user19615,2023-08,2
2435,user19643,2023-02,1
2436,user19643,2023-08,25
2437,user19647,2023-02,13
2438,user19647,2023-07,8
2439,user19647,2023-09,2
2440,user19711,2023-02,1
2441,user19711,2023-07,6
2442,user19711,2023-08,3
2443,user19711,2023-09,17
2444,user19713,2023-02,4
2445,user19713,2023-06,3
2446,user19713,2023-07,11
2447,user19713,2023-08,1
2448,user19713,2023-09,6
2449,user19720,2023-02,15
2450,user19720,2023-07,13
2451,user19737,2023-02,26
2452,user19737,2023-07,1
2453,user19767,2023-02,16
2454,user19767,2023-03,12
2455,user19793,2023-02,19
2456,user19793,2023-03,2
2457,user19793,2023-07,7
2458,user19793,2023-08,149
2459,user19793,2023-10,21
2460,user19800,2023-02,14
2461,user19800,2023-03,5
2462,user19800,2023-07,3
2463,user19800,2023-09,1
2464,user19802,2023-02,7
2465,user19802,2023-07,12
2466,user19802,2023-08,3
2467,user19802,2023-09,2
2468,user19825,2023-02,5
2469,user19825,2023-03,3
2470,user19825,2023-07,61
2471,user19825,2023-08,3
2472,user19825,2023-09,5
2473,user19825,2023-10,2
2474,user19858,2023-02,8
2475,user19858,2023-03,3
2476,user19858,2023-07,1
2477,user19858,2023-08,7
2478,user19858,2023-09,5
2479,user19891,2023-02,6
2480,user19891,2023-03,4
2481,user19891,2023-06,2
2482,user19891,2023-08,9
2483,user19891,2023-09,3
2484,user19891,2023-10,1
2485,user19918,2023-02,23
2486,user19918,2023-08,2
2487,user19918,2023-09,1
2488,user19937,2022-44,5
2489,user19937,2023-02,10
2490,user19937,2023-03,2
2491,user19937,2023-07,3
2492,user19937,2023-08,1
2493,user19937,2023-09,3
2494,user19956,2023-02,26
2495,user19956,2023-03,2
2496,user19956,2023-07,1
2497,user19967,2023-02,5
2498,user19967,2023-07,20
2499,user19982,2023-02,4
2500,user19982,2023-08,19
2501,user19982,2023-09,2
2502,user19984,2022-44,1
2503,user19984,2023-02,4
2504,user19984,2023-03,3
2505,user19984,2023-07,4
2506,user19984,2023-08,6
2507,user19984,2023-09,9
2508,user20009,2023-02,3
2509,user20009,2023-03,1
2510,user20009,2023-07,7
2511,user20009,2023-09,14
2512,user20014,2023-02,1
2513,user20014,2023-03,9
2514,user20014,2023-06,5
2515,user20014,2023-07,4
2516,user20014,2023-08,5
2517,user20014,2023-09,4
2518,user20014,2023-10,1
2519,user20079,2022-44,5
2520,user20079,2023-02,3
2521,user20079,2023-03,2
2522,user20079,2023-05,12
2523,user20079,2023-08,4
2524,user20079,2023-09,2
2525,user20126,2023-02,8
2526,user20126,2023-06,3
2527,user20126,2023-07,3
2528,user20126,2023-08,7
2529,user20126,2023-09,5
2530,user20126,2023-10,2
2531,user20158,2022-44,1
2532,user20158,2023-02,2
2533,user20158,2023-07,3
2534,user20158,2023-08,15
2535,user20158,2023-09,105
2536,user20176,2022-44,4
2537,user20176,2023-02,1
2538,user20176,2023-03,10
2539,user20176,2023-05,56
2540,user20176,2023-08,6
2541,user20366,2023-02,3
2542,user20366,2023-03,16
2543,user20366,2023-07,1
2544,user20366,2023-09,7
2545,user20408,2023-03,25
2546,user20408,2023-05,2
2547,user20443,2023-03,28
2548,user20443,2023-07,1
2549,user20450,2023-03,13
2550,user20450,2023-05,1
2551,user20450,2023-07,3
2552,user20450,2023-08,4
2553,user20450,2023-09,3
2554,user20483,2023-03,5
2555,user20483,2023-05,19
2556,user20483,2023-08,31
2557,user20483,2023-09,17
2558,user20491,2022-44,19
2559,user20491,2023-03,2
2560,user20491,2023-08,5
2561,user20528,2023-03,11
2562,user20528,2023-05,3
2563,user20528,2023-06,1
2564,user20528,2023-08,11
2565,user20528,2023-09,3
2566,user20530,2023-03,105
2567,user20530,2023-09,3
2568,user20542,2023-03,23
2569,user20546,2023-03,8
2570,user20546,2023-05,11
2571,user20546,2023-08,8
2572,user20627,2022-44,65
2573,user20627,2023-03,1
2574,user20639,2023-03,32
2575,user20639,2023-08,143
2576,user20645,2023-03,12
2577,user20645,2023-09,170
2578,user20739,2023-03,1
2579,user20739,2023-09,26
2580,user20741,2022-44,1
2581,user20741,2023-03,2
2582,user20741,2023-08,20
2583,user20771,2022-44,59
2584,user20771,2023-05,5
2585,user20771,2023-07,5
2586,user20771,2023-08,2
2587,user20773,2023-05,79
2588,user20773,2023-08,8
2589,user20785,2023-05,27
2590,user20806,2023-05,25
2591,user20822,2023-05,67
2592,user20822,2023-08,5
2593,user20829,2023-05,102
2594,user20829,2023-08,135
2595,user20865,2023-03,1
2596,user20865,2023-05,4
2597,user20865,2023-06,4
2598,user20865,2023-09,17
2599,user20979,2023-05,27
2600,user20983,2023-05,2
2601,user20983,2023-08,89
2602,user21026,2023-05,26
2603,user21081,2023-05,27
2604,user21103,2023-05,2
2605,user21103,2023-08,23
2606,user21213,2023-06,1
2607,user21213,2023-07,56
2608,user21213,2023-08,45
2609,user21213,2023-09,101
2610,user21218,2023-06,1
2611,user21218,2023-07,7
2612,user21218,2023-08,2
2613,user21218,2023-09,17
2614,user21219,2023-03,7
2615,user21219,2023-06,30
2616,user21219,2023-07,76
2617,user21219,2023-09,87
2618,user21239,2023-03,7
2619,user21239,2023-06,22
2620,user21239,2023-07,14
2621,user21239,2023-08,2
2622,user21239,2023-09,31
2623,user21282,2022-44,2
2624,user21282,2023-06,3
2625,user21282,2023-07,7
2626,user21282,2023-08,3
2627,user21282,2023-09,11
2628,user21289,2023-03,97
2629,user21289,2023-06,1
2630,user21294,2023-06,12
2631,user21294,2023-07,46
2632,user21294,2023-08,19
2633,user21294,2023-09,4
2634,user21311,2023-03,1
2635,user21311,2023-06,4
2636,user21311,2023-07,4
2637,user21311,2023-09,15
2638,user21311,2023-10,2
2639,user21335,2023-06,3
2640,user21335,2023-07,2
2641,user21335,2023-08,13
2642,user21335,2023-09,7
2643,user21342,2023-06,6
2644,user21342,2023-07,66
2645,user21342,2023-08,18
2646,user21342,2023-09,41
2647,user21379,2023-06,6
2648,user21379,2023-07,2
2649,user21379,2023-08,3
2650,user21379,2023-09,12
2651,user21379,2023-10,2
2652,user21391,2023-06,25
2653,user21406,2023-06,5
2654,user21406,2023-07,5
2655,user21406,2023-08,4
2656,user21406,2023-09,10
2657,user21422,2023-06,5
2658,user21422,2023-08,29
2659,user21422,2023-09,42
2660,user21422,2023-10,10
2661,user21436,2023-06,4
2662,user21436,2023-07,7
2663,user21436,2023-09,14
2664,user21490,2023-06,5
2665,user21490,2023-07,19
2666,user21490,2023-09,1
2667,user21543,2023-03,17
2668,user21543,2023-06,1
2669,user21543,2023-07,20
2670,user21543,2023-08,14
2671,user21543,2023-09,21
2672,user21595,2022-44,19
2673,user21595,2023-06,1
2674,user21595,2023-09,6
2675,user21641,2023-03,1
2676,user21641,2023-07,17
2677,user21641,2023-08,189
2678,user21641,2023-09,90
2679,user21667,2023-03,2
2680,user21667,2023-07,1
2681,user21667,2023-08,1
2682,user21667,2023-09,19
2683,user21749,2023-03,16
2684,user21749,2023-09,8
2685,user21754,2023-03,3
2686,user21754,2023-08,3
2687,user21754,2023-09,18
2688,user21922,2023-03,5
2689,user21922,2023-07,19
2690,user21938,2022-44,18
2691,user21938,2023-03,3
2692,user21938,2023-09,2
2693,user22037,2023-03,11
2694,user22037,2023-07,4
2695,user22037,2023-08,4
2696,user22037,2023-09,5
2697,user22038,2023-03,5
2698,user22038,2023-07,8
2699,user22038,2023-09,10
2700,user22038,2023-10,5
2701,user22052,2023-03,4
2702,user22052,2023-07,1
2703,user22052,2023-08,18
2704,user22052,2023-09,1
2705,user22137,2023-03,2
2706,user22137,2023-09,142
2707,user22195,2023-03,2
2708,user22195,2023-08,94
2709,user22196,2023-03,1
2710,user22196,2023-07,19
2711,user22196,2023-08,24
2712,user22196,2023-09,26
2713,user22207,2023-07,12
2714,user22207,2023-09,71
2715,user22222,2023-07,43
2716,user22222,2023-08,14
2717,user22222,2023-09,27
2718,user22252,2023-07,76
2719,user22252,2023-08,6
2720,user22252,2023-09,73
2721,user22252,2023-10,13
2722,user22294,2023-07,9
2723,user22294,2023-08,2
2724,user22294,2023-09,17
2725,user22309,2023-07,1
2726,user22309,2023-08,2
2727,user22309,2023-09,21
2728,user22341,2023-07,10
2729,user22341,2023-08,6
2730,user22341,2023-09,9
2731,user22361,2023-07,10
2732,user22361,2023-08,40
2733,user22361,2023-09,6
2734,user22361,2023-10,29
2735,user22365,2023-07,20
2736,user22365,2023-09,51
2737,user22380,2023-07,4
2738,user22380,2023-08,43
2739,user22380,2023-10,24
2740,user22394,2023-07,6
2741,user22394,2023-08,20
2742,user22411,2023-07,2
2743,user22411,2023-08,53
2744,user22411,2023-10,28
2745,user22443,2023-07,6
2746,user22443,2023-09,18
2747,user22466,2023-07,2
2748,user22466,2023-08,20
2749,user22466,2023-09,41
2750,user22466,2023-10,8
2751,user22470,2023-07,4
2752,user22470,2023-08,73
2753,user22566,2023-07,5
2754,user22566,2023-08,11
2755,user22566,2023-09,13
2756,user22587,2023-08,63
2757,user22587,2023-09,4
2758,user22616,2023-08,28
2759,user22650,2022-44,20
2760,user22650,2023-08,3
2761,user22650,2023-09,4
2762,user23310,2023-07,23
2763,user23310,2023-09,3
2764,user23364,2023-07,12
2765,user23364,2023-08,56
2766,user23364,2023-09,31
2767,user23400,2023-07,24
2768,user23760,2023-09,26
2769,user23768,2023-08,4
2770,user23768,2023-09,20
2771,user23816,2023-08,52
2772,user23816,2023-09,17
2773,user23892,2023-09,24
2774,user23901,2023-08,14
2775,user23901,2023-09,5
2776,user23901,2023-10,10
2777,user23997,2023-08,8
2778,user23997,2023-09,19
2779,user24038,2023-08,13
2780,user24038,2023-09,15
2781,user24210,2023-08,27
2782,user24210,2023-10,68
2783,user24212,2023-08,85
2784,user24212,2023-10,26
2785,user24255,2023-08,130
2786,user24255,2023-10,73
2787,user24286,2023-08,69
2788,user24286,2023-10,14
2789,user24331,2023-08,67
2790,user24331,2023-10,32
2791,user24337,2023-08,28
2792,user24337,2023-10,1
2793,user24387,2023-08,51
2794,user24387,2023-10,60
2795,user24455,2023-08,29
2796,user24513,2023-08,73
2797,user24515,2023-08,25
2798,user24515,2023-10,1
2799,user24527,2023-08,30
2800,user24527,2023-10,35
2801,user24545,2023-08,6
2802,user24545,2023-10,21
2803,user24812,2023-08,68
2804,user24812,2023-10,69
2805,user24854,2023-08,53
2806,user24854,2023-10,30
2807,user24886,2023-08,2
2808,user24886,2023-09,6
2809,user24886,2023-10,17
2810,user25523,2023-10,84
2811,user26003,2023-09,29
2812,user26100,2023-09,44
2813,user26142,2023-09,199
2814,user26186,2023-09,151
2815,user26216,2023-09,27
2816,user26249,2022-44,1
2817,user26249,2023-09,81
2818,user26290,2023-09,465
2819,user26316,2022-44,7
2820,user26316,2023-09,121
2821,user26346,2023-09,110
2822,user26354,2023-09,68
2823,user26382,2023-09,78
2824,user26418,2023-09,89
2825,user26424,2023-09,27
2826,user26426,2023-09,32
2827,user26455,2023-09,27
2828,user26588,2023-09,25
2829,user26656,2023-09,26
2830,user26869,2023-08,140
2831,user26922,2023-08,25
2832,user26966,2023-08,26
2833,user27574,2022-44,77
2834,user27589,2022-44,119
2835,user27644,2022-44,26
2836,user27647,2022-44,76
2837,user27665,2022-44,27
2838,user27670,2022-44,103
2839,user27685,2022-44,24
2840,user27746,2022-44,29
2841,user27829,2022-44,25
2842,user27938,2022-44,29
2843,user27949,2022-44,25
2844,user27994,2022-44,28
2845,user28167,2023-10,24
2846,user28171,2023-10,112
2847,user28183,2023-10,29
2848,user28187,2023-10,27
2849,user28220,2023-10,27
2850,user28298,2023-10,76
2851,user28306,2023-10,26
2852,user28389,2023-05,1
2853,user28389,2023-10,77
2854,user28413,2023-10,25
